node,y,x,street_count,highway,ref,geometry,betweenness_w_bridge,betweenness_wo_bridge,closeness_w_bridge,closeness_wo_bridge,eigenvector_w_bridge,eigenvector_wo_bridge,straightness_w_bridge,straightness_wo_bridge
182829056,38.9338546,-76.3587707,3,,,POINT (1494734.6325299295 462131.09404885967),0.0017154221374816,0.0017154221374816,3.2668972202578296e-05,3.2668972202578296e-05,1.06697959528594e-19,1.06697959528594e-19,0.7834218918409819,0.7834218918409819
182829060,38.9340434,-76.3609017,1,,,POINT (1494127.9880999567 462195.6027179588),0.0,0.0,3.247223000746159e-05,3.247223000746159e-05,1.859643013642892e-18,1.859643013642892e-18,0.7815714120243472,0.7815714120243472
182829068,39.0793968,-76.0594633,3,,,POINT (1579325.3770580639 515873.2871165179),0.01846623203834,0.01846623203834,4.416048080820345e-05,4.416048080820345e-05,2.663633541101049e-18,2.663633541101049e-18,0.7578788417965984,0.7578788417965984
182829124,38.8407926,-76.3717723,3,,,POINT (1491269.5668679653 428213.19268289785),0.0022883238848319,0.0022883238848319,2.435077646554889e-05,2.435077646554889e-05,3.6273831535749976e-18,3.6273831535749976e-18,0.7469128832652625,0.7469128832652625
182829131,38.8407886,-76.3744968,3,,,POINT (1490493.5804054628 428206.4072112273),0.0011453931066294,0.0011453931066294,2.4223950018345867e-05,2.4223950018345867e-05,-8.752402621882135e-20,-8.752402621882135e-20,0.745559129920766,0.745559129920766
182829147,38.8771124,-76.3406948,4,,,POINT (1500025.567696036 441502.80073390884),0.0011456393394721,0.0011456393394721,2.744847208010385e-05,2.744847208010385e-05,-5.121229654561649e-18,-5.121229654561649e-18,0.7135482706058083,0.7135482706058083
182829151,38.8770868,-76.3391781,4,,,POINT (1500457.4032354779 441496.5994813041),2.5115749955472895e-05,2.5115749955472895e-05,2.7371009948048376e-05,2.7371009948048376e-05,4.5046996581771225e-19,4.5046996581771225e-19,0.7095114871156512,0.7095114871156512
182829154,38.8770614,-76.3376733,4,,,POINT (1500885.8508584097 441490.4536630594),0.0147490189673158,0.0147490189673158,2.7294401163977827e-05,2.7294401163977827e-05,-2.36452284605702e-18,-2.36452284605702e-18,0.7057956884767724,0.7057956884767724
182829158,38.8770358,-76.3361565,4,,,POINT (1501317.7153790782 441484.2669128392),0.0006083592766992,0.0006083592766992,2.7217390981542447e-05,2.7217390981542447e-05,-3.5498284531229184e-18,-3.5498284531229184e-18,0.7010505608117783,0.7010505608117783
182829162,38.8770122,-76.3347577,3,,,POINT (1501715.9830504358 441478.57089743175),0.0,0.0,2.716658964280155e-05,2.716658964280155e-05,-2.0473650413547346e-18,-2.0473650413547346e-18,0.6976525030376515,0.6976525030376515
182829202,39.134564,-75.9970153,3,,,POINT (1596831.1315170375 536153.4795025893),0.192699278291538,0.192699278291538,3.8910714860227706e-05,3.8910714860227706e-05,1.4322693429332892e-13,1.4322693429332892e-13,0.8224812634536444,0.8224812634536444
182829218,39.1401918,-75.999638,3,,,POINT (1596064.7698878322 538194.9359361577),0.0037365013103691,0.0037365013103691,3.786786463819035e-05,3.786786463819035e-05,4.2221829908367136e-14,4.2221829908367136e-14,0.8010766890157146,0.8010766890157146
182829231,39.1416361,-76.0257334,3,,,POINT (1588658.0506251743 538640.8972903589),0.0084736928934739,0.0084736928934739,3.716817394513507e-05,3.716817394513507e-05,5.356584020094554e-17,5.356584020094554e-17,0.7613124637235718,0.7613124637235718
182829241,39.1408827,-76.0215448,1,turning_circle,,POINT (1589848.9282407137 538379.2172726428),0.0,0.0,3.659207588220805e-05,3.659207588220805e-05,5.534174631019344e-18,5.534174631019344e-18,0.7435068741025078,0.7435068741025078
182829255,39.2220542,-75.9813783,3,,,POINT (1600910.8339834085 568066.3949246865),0.0052125030471314,0.0052125030471314,2.890075590321046e-05,2.890075590321046e-05,2.959699001201706e-13,2.959699001201706e-13,0.7824286131550875,0.7824286131550875
182829267,39.2253771,-75.9853684,1,,,POINT (1599767.028479227 569264.0170504047),0.0,0.0,2.8301642576044368e-05,2.8301642576044368e-05,2.9432573673391445e-14,2.9432573673391445e-14,0.7639972001477836,0.7639972001477836
182829292,38.9989793,-76.1385813,3,,,POINT (1557143.1106113626 486364.15748599527),0.1605918288451926,0.1605918288451926,5.229838706116311e-05,5.229838706116311e-05,1.7463678199406866e-17,1.7463678199406866e-17,0.8097685221595761,0.8097685221595761
182829302,39.0014819,-76.1363834,3,,,POINT (1557759.0972511119 487281.47981704754),0.1543678012802466,0.1543678012802466,5.2249379801590433e-05,5.2249379801590433e-05,1.8012808483460286e-17,1.8012808483460286e-17,0.8093613504512441,0.8093613504512441
182829325,39.011442,-76.1288439,3,,,POINT (1559867.0136738634 490929.20384093205),0.1543923424869024,0.1543923424869024,5.2101069857482464e-05,5.2101069857482464e-05,1.463604179790811e-17,1.463604179790811e-17,0.8089321749720843,0.8089321749720843
182829363,39.0236835,-76.1263129,3,,,POINT (1560543.488875755 495394.3144933395),0.1597232835313729,0.1597232835313729,5.13622895013373e-05,5.13622895013373e-05,1.1880602441735e-17,1.1880602441735e-17,0.7992847658249418,0.7992847658249418
182829390,39.0272861,-76.1205353,3,,,POINT (1562172.1812467128 496722.10951662046),0.1598133226741871,0.1598133226741871,5.1277508679836e-05,5.1277508679836e-05,1.3812220616363953e-17,1.3812220616363953e-17,0.8007521656547951,0.8007521656547951
182829420,39.0287271,-76.1018404,3,,,POINT (1567477.6933499563 497298.6156541101),0.1241764537381839,0.1241764537381839,5.1065271241042545e-05,5.1065271241042545e-05,-1.2733434590841736e-17,-1.2733434590841736e-17,0.7946069401616699,0.7946069401616699
182829423,39.0290582,-76.100012,3,,,POINT (1567995.888522512 497424.3144952378),0.1241598740601087,0.1241598740601087,5.106808371935992e-05,5.106808371935992e-05,-2.554291638877162e-17,-2.554291638877162e-17,0.7953167628257011,0.7953167628257011
182829464,39.0334708,-76.0805359,3,,,POINT (1573512.143493931 499086.47293746576),0.1271174588114012,0.1271174588114012,5.0701935910667245e-05,5.0701935910667245e-05,-7.386834875438991e-17,-7.386834875438991e-17,0.8006546213133039,0.8006546213133039
182829500,39.154555,-75.9815528,4,,,POINT (1601135.6694393265 543482.66810027),0.1204983916891491,0.1204983916891491,3.6704355664984165e-05,3.6704355664984165e-05,1.6809042555269572e-12,1.6809042555269572e-12,0.8316972463713871,0.8316972463713871
182829503,39.1544569,-75.9824814,3,,,POINT (1600872.7548960992 543444.004055342),0.0068531524780462,0.0068531524780462,3.659406633460009e-05,3.659406633460009e-05,1.7098416260010733e-13,1.7098416260010733e-13,0.8261659992615175,0.8261659992615175
182829531,39.0510121,-76.0527303,3,,,POINT (1581343.8865157447 505555.5855758783),0.0011456393394721,0.0011456393394721,4.8353386323412526e-05,4.8353386323412526e-05,-1.7184148429448612e-18,-1.7184148429448612e-18,0.7972464700516363,0.7972464700516363
182829535,39.0512187,-76.0533305,3,,,POINT (1581172.6648228234 505629.05917350703),0.0017177203106801,0.0017177203106801,4.848610851239037e-05,4.848610851239037e-05,-1.8412576058906212e-19,-1.8412576058906212e-19,0.8001033858424993,0.8001033858424993
182829549,39.0519659,-76.0555015,3,,,POINT (1580553.3426434442 505894.7961282808),0.2404631968081657,0.2404631968081657,4.8946152830259904e-05,4.8946152830259904e-05,1.392364088142591e-16,1.392364088142591e-16,0.8096152625280346,0.8096152625280346
182829561,38.8874301,-76.3587742,3,,,POINT (1494852.3986567967 445223.72750073636),0.001143833631959,0.001143833631959,2.817189253607053e-05,2.817189253607053e-05,-4.914013810791143e-20,-4.914013810791143e-20,0.7391717328816703,0.7391717328816703
182829566,38.888045,-76.3587689,4,,,POINT (1494852.3341990735 445447.6778815339),2.7742233610947183e-05,2.7742233610947183e-05,2.8195728126158932e-05,2.8195728126158932e-05,-1.2219160698733742e-18,-1.2219160698733742e-18,0.7387489694257853,0.7387489694257853
182829569,38.8891379,-76.3587528,4,,,POINT (1494854.1208820324 445845.73223205056),2.85630097532829e-05,2.85630097532829e-05,2.8235548390381008e-05,2.8235548390381008e-05,6.490266536389938e-19,6.490266536389938e-19,0.7377581501801387,0.7377581501801387
182829571,38.8902379,-76.3587406,4,,,POINT (1494854.7792263534 446246.3646039176),0.0006554718272693,0.0006554718272693,2.8326912014812656e-05,2.8326912014812656e-05,1.2257344760288887e-18,1.2257344760288887e-18,0.7379983706632617,0.7379983706632617
182829584,39.2499619,-75.8675415,1,,,POINT (1633033.2874393293 578610.310229835),0.0,0.0,2.461936904319089e-05,2.461936904319089e-05,6.377982707889019e-06,6.377982707889019e-06,0.806040867177987,0.806040867177987
182829616,39.2508039,-75.8602991,3,,,POINT (1635080.3176846008 578942.4907258793),0.0045269908130526,0.0045269908130526,2.5021904528943045e-05,2.5021904528943045e-05,6.41305271192489e-05,6.41305271192489e-05,0.8398833627540606,0.8398833627540606
182829631,39.2109534,-76.0337814,3,,,POINT (1586108.3283282705 563862.0402316545),0.0001413376517102,0.0001413376517102,2.830839057002539e-05,2.830839057002539e-05,2.9577435347792553e-18,2.9577435347792553e-18,0.7144997595919179,0.7144997595919179
182829645,38.9358641,-76.155855,1,,,POINT (1552446.7424533379 463332.51177749835),0.0,0.0,3.817652666676307e-05,3.817652666676307e-05,1.4964923228292415e-18,1.4964923228292415e-18,0.6293982653096328,0.6293982653096328
182829658,38.8757523,-76.362532,3,,,POINT (1493812.4947922407 440963.31397611415),0.0011461318051575,0.0011461318051575,2.693710808544753e-05,2.693710808544753e-05,1.709734304063566e-18,1.709734304063566e-18,0.7308999872901797,0.7308999872901797
182829660,38.8703073,-76.3633461,3,,,POINT (1493594.5650729067 438978.6921408514),3.447259797810005e-06,3.447259797810005e-06,2.66299174164335e-05,2.66299174164335e-05,6.243419567418756e-19,6.243419567418756e-19,0.736255690345107,0.736255690345107
182829664,38.8958904,-76.3470355,1,,,POINT (1498171.6057199365 448328.559198852),0.0,0.0,2.9207598512069404e-05,2.9207598512069404e-05,-5.483338032762757e-19,-5.483338032762757e-19,0.7299285134502105,0.7299285134502105
182829678,38.8964404,-76.3503072,3,,,POINT (1497239.0502234534 448522.21973500657),0.0838613249460955,0.0838613249460955,2.9456745251925314e-05,2.9456745251925314e-05,-7.786949195580097e-18,-7.786949195580097e-18,0.747722240641274,0.747722240641274
182829684,39.0536139,-76.07793,3,,,POINT (1574178.2370449724 506429.8678017037),0.0276033582876639,0.0276033582876639,4.7877434103330074e-05,4.7877434103330074e-05,1.111622049994418e-20,1.111622049994418e-20,0.775109827634584,0.775109827634584
182829695,38.8659614,-76.3339061,3,,,POINT (1501987.7792968284 437455.7786266687),0.007424084362655,0.007424084362655,2.6329657070137213e-05,2.6329657070137213e-05,-9.59880670528649e-19,-9.59880670528649e-19,0.6993429607529427,0.6993429607529427
182829710,38.866993,-76.3366299,1,turning_circle,,POINT (1501209.5278759752 437825.82675384515),0.0,0.0,2.6132278613269435e-05,2.6132278613269435e-05,4.0153596101522938e-19,4.0153596101522938e-19,0.6879316701490347,0.6879316701490347
182829739,39.1540331,-76.0309385,1,,,POINT (1587133.8921336068 543140.1438486297),0.0,0.0,3.3970641115248965e-05,3.3970641115248965e-05,2.4660341196142932e-18,2.4660341196142932e-18,0.7043979388608923,0.7043979388608923
182829768,38.8748126,-76.3546899,1,turning_circle,,POINT (1496047.41725955 440636.77214639005),0.0,0.0,2.727133938227437e-05,2.727133938227437e-05,-2.588949760057476e-18,-2.588949760057476e-18,0.7313403322542297,0.7313403322542297
182829786,39.0179066,-75.9258041,3,,,POINT (1617529.2738561796 493898.1995636329),0.0145344680837093,0.0145344680837093,3.631190837011917e-05,3.631190837011917e-05,3.006028874254904e-10,3.006028874254904e-10,0.8156613424711081,0.8156613424711081
182829829,39.0490301,-75.9443621,3,,,POINT (1612125.824914723 505171.3755800753),0.003724189668234,0.003724189668234,3.840465597354733e-05,3.840465597354733e-05,2.0004881966218837e-10,2.0004881966218837e-10,0.7794826270004548,0.7794826270004548
182829835,39.0558434,-75.9459664,3,,,POINT (1611641.5872587184 507647.41736963),0.0119704454926667,0.0119704454926667,3.888592353188976e-05,3.888592353188976e-05,1.934103949806518e-09,1.934103949806518e-09,0.7861411066899927,0.7861411066899927
182829845,39.0446563,-76.0650263,3,,,POINT (1577875.8436942745 503204.86498408474),0.1317663348815907,0.1317663348815907,4.977554684288223e-05,4.977554684288223e-05,9.534993335255846e-18,9.534993335255846e-18,0.8100197625377911,0.8100197625377911
182829846,39.045201,-76.0661205,3,,,POINT (1577563.0613451484 503400.0584713668),0.1258102907271173,0.1258102907271173,4.9794394612063754e-05,4.9794394612063754e-05,-1.1465341619737637e-17,-1.1465341619737637e-17,0.8065251301037517,0.8065251301037517
182829851,38.9700978,-76.1240475,1,,,POINT (1561374.3195424916 475885.1695402487),0.0,0.0,5.0045370774038465e-05,5.0045370774038465e-05,-8.532594276577066e-19,-8.532594276577066e-19,0.7652204524489635,0.7652204524489635
182829870,38.8684946,-76.3348744,3,,,POINT (1501705.3627632651 438376.32688755536),0.0085613517854753,0.0085613517854753,2.653532724472616e-05,2.653532724472616e-05,-1.4345931382068142e-18,-1.4345931382068142e-18,0.6998017352425747,0.6998017352425747
182829883,38.8687681,-76.3322807,1,turning_circle,,POINT (1502443.0870728036 438481.32294671715),0.0,0.0,2.6375261034895065e-05,2.6375261034895065e-05,-2.463288516226769e-18,-2.463288516226769e-18,0.6891449102304663,0.6891449102304663
182829901,38.9461707,-76.2844668,1,,,POINT (1515835.1579278144 466773.5628770925),0.0,0.0,3.761052888025938e-05,3.761052888025938e-05,4.4060367694142835e-19,4.4060367694142835e-19,0.6831752687364524,0.6831752687364524
182829917,39.0338215,-76.0774922,3,,,POINT (1574375.4010153427 499222.9167912859),0.0,0.0,4.978476726336238e-05,4.978476726336238e-05,-2.684100979655717e-17,-2.684100979655717e-17,0.7962972144878427,0.7962972144878427
182830063,38.9904321,-76.3047168,3,,,POINT (1509953.2949931452 482848.7471939117),0.0066011742023492,0.0066011742023492,3.841558860366344e-05,3.841558860366344e-05,8.805545631076947e-19,8.805545631076947e-19,0.7184787573224496,0.7184787573224496
182830074,38.991217,-76.3026864,3,,,POINT (1510528.1979084632 483139.00521219976),0.0060548656020105,0.0060548656020105,3.814005186904588e-05,3.814005186904588e-05,9.878313582000261e-20,9.878313582000261e-20,0.7084627188076393,0.7084627188076393
182830084,38.9934047,-76.2998877,3,,,POINT (1511317.5334931125 483941.84190228814),0.0035935221063742,0.0035935221063742,3.767290863415329e-05,3.767290863415329e-05,1.7720119543443005e-18,1.7720119543443005e-18,0.6973331670767822,0.6973331670767822
182830089,38.9942773,-76.2988857,3,,,POINT (1511599.8722248087 484261.82374233054),0.0030309621384173,0.0030309621384173,3.749262305684472e-05,3.749262305684472e-05,8.782427690450463e-19,8.782427690450463e-19,0.6918039654825614,0.6918039654825614
182830114,39.002533,-76.2990117,3,,,POINT (1511540.9738862384 487268.2329302348),6.89451959562001e-05,6.89451959562001e-05,3.627135120886575e-05,3.627135120886575e-05,-4.536765023839408e-19,-4.536765023839408e-19,0.6827118207167727,0.6827118207167727
182830122,39.0035637,-76.2998714,4,,,POINT (1511293.7899595944 487641.73419577465),0.0069081444795827,0.0069081444795827,3.629280065919278e-05,3.629280065919278e-05,1.7759304546827618e-18,1.7759304546827618e-18,0.6891934946322815,0.6891934946322815
182830133,39.0054417,-76.3034629,3,,,POINT (1510267.9724584857 488317.8859922278),0.000164483538924,0.000164483538924,3.607044385211595e-05,3.607044385211595e-05,5.3218831875547186e-18,5.3218831875547186e-18,0.6926807478647915,0.6926807478647915
182830159,39.0052468,-76.3050534,3,,,POINT (1509816.551281365 488243.4596439209),0.0043463379841245,0.0043463379841245,3.620687583359752e-05,3.620687583359752e-05,8.419414202883771e-19,8.419414202883771e-19,0.700141868408018,0.700141868408018
182830188,39.0298001,-75.8989908,3,,,POINT (1625094.7314340014 498320.3489356787),0.0112632647684303,0.0112632647684303,3.45275632895405e-05,3.45275632895405e-05,8.90832886075832e-10,8.90832886075832e-10,0.8305775990308681,0.8305775990308681
182830218,39.0490138,-75.9189074,3,,,POINT (1619354.472197722 505250.04036389035),0.0028068081739454,0.0028068081739454,3.560879901469956e-05,3.560879901469956e-05,1.5644015612336787e-09,1.5644015612336787e-09,0.7856988375694455,0.7856988375694455
182830257,39.0630514,-75.9247972,4,,,POINT (1617621.684271272 510342.5691116705),0.0120636035848218,0.0120636035848218,3.737860666754187e-05,3.737860666754187e-05,9.215169967466606e-09,9.215169967466606e-09,0.8103567939746493,0.8103567939746493
182830310,39.0826335,-75.934614,3,,,POINT (1614751.2454359762 517441.4330760942),0.0060757133160259,0.0060757133160259,3.748129981789675e-05,3.748129981789675e-05,2.5919158022870673e-09,2.5919158022870673e-09,0.8220074951588957,0.8220074951588957
182830344,39.0903199,-75.9484972,3,,,POINT (1610778.3320463684 520195.0407612451),0.0044193870607924,0.0044193870607924,3.84801227540633e-05,3.84801227540633e-05,1.0624779529536144e-10,1.0624779529536144e-10,0.8169283614916915,0.8169283614916915
182830350,39.0914108,-75.9500528,3,,,POINT (1610332.2613502543 520587.2527964945),0.0054665332631843,0.0054665332631843,3.8727366944029114e-05,3.8727366944029114e-05,4.769837518868055e-11,4.769837518868055e-11,0.8202753150493074,0.8202753150493074
182830356,39.0916606,-75.9505249,3,,,POINT (1610197.2288888544 520676.6865022461),0.0065125303789769,0.0065125303789769,3.879498041636611e-05,3.879498041636611e-05,5.2039745090579615e-11,5.2039745090579615e-11,0.8210846301827796,0.8210846301827796
182830364,39.0965485,-75.9571057,3,,,POINT (1608309.202590364 522435.4044096667),0.0075690334293915,0.0075690334293915,3.991512462717381e-05,3.991512462717381e-05,1.2499609065117587e-10,1.2499609065117587e-10,0.8383154855618571,0.8383154855618571
