osmid,y,x,street_count,highway,ref,geometry
3392810058,38.9176814,-76.1887274,3,,,POINT (1543155.454287344 456625.8452385559)
3392810060,38.9178319,-76.197361,1,,,POINT (1540698.622965959 456658.9414978599)
3392810064,38.9182827,-76.2021971,3,,,POINT (1539321.2691814236 456811.05518156977)
3392810067,38.918394,-76.171719,3,,,POINT (1547992.1610030963 456928.819565704)
3392810068,38.9184142,-76.1922842,3,,,POINT (1542141.1464217752 456883.7469187786)
3392810075,38.9188386,-76.1750234,3,,,POINT (1547050.5726041116 457082.22309385834)
3392810079,38.9190926,-76.1767739,3,,,POINT (1546551.7117828052 457170.23011248704)
3392810112,38.9200136,-76.2022127,3,,,POINT (1539311.3218076853 457441.3860894166)
3392810135,38.920648,-76.1913041,4,,,POINT (1542412.785344502 457699.73376783653)
3392810138,38.9206742,-76.1896604,3,,,POINT (1542880.3308981503 457713.4223303298)
3392810142,38.9208106,-76.1912908,3,,,POINT (1542416.044573244 457758.983901262)
3392810147,38.920902,-76.1933907,3,,,POINT (1541818.3332172085 457786.98482207704)
3392810148,38.9209399,-76.2021302,3,,,POINT (1539331.8446738482 457778.936877253)
3392810155,38.921549,-76.2017119,3,,,POINT (1539448.9102197664 458001.80311207473)
3392810159,38.9219366,-76.2021232,3,,,POINT (1539330.663540755 458141.93870644463)
3392810161,38.9219455,-76.2001727,3,,,POINT (1539885.5400927083 458150.0359650068)
3392810177,38.9228227,-76.1701617,1,,,POINT (1548420.5619582713 458545.7097601673)
3392810300,38.9233412,-76.1763962,3,,,POINT (1546645.2092155707 458718.4771052817)
3392810317,38.9237845,-76.1762749,3,,,POINT (1546678.2607467398 458880.2318863929)
3392810333,38.9260024,-76.1786981,1,,,POINT (1545981.627960658 459681.74785647576)
3392810344,38.9269151,-76.1918047,3,,,POINT (1542250.1584286627 459980.8627709419)
3392810378,38.9295007,-76.1880084,3,,,POINT (1543321.7293867976 460932.08627904986)
3392810420,38.9346782,-76.1910915,3,,,POINT (1542427.992391482 462809.87592616834)
3392810436,38.9351793,-76.1875548,3,,,POINT (1543432.3561267548 463001.3036242714)
3392810437,38.9351907,-76.1874944,3,,,POINT (1543449.4993793247 463005.608261137)
3392810466,38.9375379,-76.1983141,3,,,POINT (1540364.4303905822 463833.21844605095)
3392810467,38.9375423,-76.1772095,3,,,POINT (1546367.2202422484 463888.232004691)
3519798125,39.2409449,-75.9218212,3,,,POINT (1617701.4158713697 575140.1801322006)
3564304108,39.0555011,-76.0479674,3,,,POINT (1582679.3773694471 507204.50609089324)
3564304116,39.0569978,-76.0475728,4,,,POINT (1582785.7393750874 507750.758761682)
3564304117,39.0577395,-76.0471751,4,,,POINT (1582895.846925596 508022.05734642444)
3564304122,39.0584959,-76.0470603,3,,,POINT (1582925.5683725788 508297.8713690401)
3564304123,39.058497,-76.0469485,4,,,POINT (1582957.3091624794 508298.6033879123)
3564304128,39.0590377,-76.049052,4,,,POINT (1582357.9809207958 508489.292412349)
3564304135,39.0592289,-76.047508,3,,,POINT (1582795.6610731536 508563.49639624386)
3564304138,39.0592855,-76.0501541,4,,,POINT (1582044.1091648403 508576.28086564475)
3564304139,39.0593117,-76.0474444,4,,,POINT (1582813.4050805988 508593.83982025)
3566352585,38.969511,-76.2618152,1,,,POINT (1522208.510464034 475325.1791608848)
3566352586,38.9695198,-76.2625659,3,,,POINT (1521995.0564350847 475326.6590516563)
3581360414,38.9556978,-76.0836897,3,,,POINT (1572900.6324217545 470753.54422315164)
3582869103,38.960616,-76.1003095,1,turning_circle,,POINT (1568157.0424360884 472497.6710444701)
3605815180,38.9747898,-76.2686384,3,,,POINT (1520253.2342054483 477232.06189038575)
3605861650,39.0351873,-76.3044455,1,,,POINT (1509906.2105726039 499149.00959435623)
3605861655,39.035522,-76.3030652,1,,,POINT (1510297.3465697323 499273.89693684265)
3605861659,39.0364307,-76.3076268,3,,,POINT (1508999.1449991383 499594.9841504811)
3605861665,39.0387196,-76.3033766,1,,,POINT (1510200.0086192111 500437.7816765227)
3610997252,39.0132965,-76.3114307,3,,,POINT (1507982.238549588 491161.396887075)
3610997255,39.0133447,-76.3120792,3,,,POINT (1507797.8466464248 491177.5619600611)
3610997276,39.0141357,-76.3191124,1,,,POINT (1505797.3413004116 491450.6593476909)
3610997278,39.0143417,-76.3123848,3,,,POINT (1507708.2808928054 491540.01171548193)
3610997286,39.0150759,-76.3208478,1,,,POINT (1505301.716563117 491789.40417362866)
3610998008,39.0164537,-76.3212082,1,,,POINT (1505195.5866526044 492290.43311600084)
3610998022,39.0168777,-76.2998526,1,,,POINT (1511261.9425379776 492490.6790847308)
3610998830,39.0326157,-76.3060291,1,,,POINT (1509463.5175310785 498209.01478170446)
3611499023,39.009347,-76.3209278,1,,,POINT (1505294.5073387788 489702.7887951231)
3612865795,39.0047946,-76.3174848,1,,,POINT (1506285.224667112 488052.1182166679)
3612866010,39.0082148,-76.3132,1,,,POINT (1507493.4477877778 489306.8733762999)
3613072602,38.9904725,-76.3118195,3,,,POINT (1507934.4322373634 482848.163472948)
3613072703,38.9908617,-76.3118674,3,,,POINT (1507919.749464198 482989.80543907406)
3615268672,38.9811911,-76.3111536,3,,,POINT (1508149.2034145829 479469.3573900038)
3615269019,38.9821822,-76.3114357,1,,,POINT (1508066.2910295916 479829.7051426554)
3615942224,38.9947557,-76.2964824,1,,,POINT (1512281.5655358098 484441.3093596176)
3615942513,39.0033451,-76.3089139,1,turning_circle,,POINT (1508724.7792995907 487542.54056854564)
3615942520,39.0036929,-76.3079906,3,,,POINT (1508986.194769828 487671.19543594244)
3615943007,39.0141861,-76.3050086,1,turning_circle,,POINT (1509804.495676737 491499.2138225227)
3617527586,38.9858789,-76.2869,1,,,POINT (1515030.1905133664 481229.56347502023)
3617527605,38.986287,-76.2858068,3,,,POINT (1515339.759752394 481380.6200709291)
3617527626,38.9865965,-76.2851533,1,,,POINT (1515524.6273689235 481494.7918963978)
3617527633,38.986751,-76.2813338,3,,,POINT (1516609.83090255 481559.5839538014)
3617687575,38.9041472,-76.2968365,1,turning_circle,,POINT (1512435.1110561637 451441.70479692967)
3617687583,38.9098237,-76.2980799,3,,,POINT (1512065.384365754 453506.2972745986)
3617687938,38.9271074,-76.307301,1,,,POINT (1509393.806172872 459780.79631520377)
3617687982,38.9306734,-76.3074526,1,turning_circle,,POINT (1509340.827065598 461079.1712642763)
3617687994,38.9316947,-76.3105961,1,,,POINT (1508443.8131141106 461444.3504741465)
3617688069,38.9383826,-76.2906526,1,,,POINT (1514097.961038384 463923.48036997055)
3617688114,38.9432935,-76.3025938,1,,,POINT (1510687.8555099147 465685.81524698547)
3617688124,38.9440762,-76.2912987,2,,,POINT (1513898.0926239868 465995.6082470646)
3617688126,38.9441079,-76.291072,2,,,POINT (1513962.4781901657 466007.6537231061)
3617688136,38.9449259,-76.2896481,1,turning_circle,,POINT (1514365.1279074405 466308.70983638003)
3617688137,38.945135,-76.2978436,3,,,POINT (1512033.7062394617 466366.8293402056)
3617688151,38.9513341,-76.2920996,1,,,POINT (1513649.8128658144 468637.1028211798)
3617688165,38.9520788,-76.2929164,3,,,POINT (1513415.431548015 468906.51587695134)
3617688171,38.9522133,-76.2938967,3,,,POINT (1513136.279048352 468953.34181103134)
3617749756,38.9806007,-76.27005,3,,,POINT (1519835.015735229 479345.13604167756)
3617749761,38.9807345,-76.2695933,1,,,POINT (1519964.448047536 479394.9034359304)
3617749792,38.9813757,-76.2705482,3,,,POINT (1519691.141285971 479626.25338692556)
3625082027,38.9627197,-76.2050443,3,,,POINT (1538370.2860136249 472987.3952462325)
3625082031,38.9630458,-76.2028498,1,,,POINT (1538993.2134677768 473111.5985430664)
3625082032,38.9631293,-76.2037734,3,,,POINT (1538730.3412660423 473139.71647964546)
3625082036,38.9642734,-76.2034488,1,,,POINT (1538818.99880982 473557.19056253944)
3627856057,38.9579548,-76.196588,1,turning_circle,,POINT (1540789.9467063209 471273.1218958136)
3629671124,38.9706153,-76.2556668,4,,,POINT (1523953.2546025065 475741.5499424651)
3637945319,38.9238246,-76.2611788,1,turning_circle,,POINT (1522524.1048954215 458688.11418355)
3637945354,38.9281335,-76.2596647,3,,,POINT (1522942.1211249942 460260.85567493393)
3637945360,38.9282869,-76.2597881,3,,,POINT (1522906.5644620152 460316.43754485477)
3637945774,38.9487646,-76.2830868,1,,,POINT (1516220.2098438265 467721.31643915945)
3639340166,38.9678831,-76.2764477,1,,,POINT (1518053.1068442063 474699.0039782414)
3639340179,38.9698058,-76.2769976,1,,,POINT (1517891.2175608855 475397.9973154431)
3639342899,38.9720988,-76.2688198,3,,,POINT (1520209.5148148492 476251.60775715136)
3639342903,38.9725581,-76.268635,1,,,POINT (1520260.7124449457 476419.3020283197)
3639931229,38.9362295,-76.292105,1,,,POINT (1513690.9350048169 463136.13549782534)
3639931348,38.9493493,-76.3043613,1,,,POINT (1510168.352439601 467887.44927726703)
3639931654,38.9570816,-76.2984632,1,,,POINT (1511824.0536447682 470716.32409610605)
3639931957,38.9705056,-76.2907209,3,,,POINT (1513987.6364343036 475622.25143732625)
3639932104,38.9719064,-76.2988837,3,,,POINT (1511663.015112592 476114.4852823667)
3641470284,38.9612506,-76.3116726,3,,,POINT (1508056.4312152457 472206.04804362706)
3641471897,38.9615541,-76.3114368,3,,,POINT (1508122.6447780963 472317.0861313346)
3641471914,38.962638,-76.3116085,1,,,POINT (1508070.8470875241 472711.4663250108)
3641472058,38.9669352,-76.3045543,3,,,POINT (1510064.6736684276 474291.6775938808)
3641472416,38.975269,-76.3096665,1,,,POINT (1508588.236728399 477315.75884760293)
3643272077,38.9699649,-76.3188596,3,,,POINT (1505989.2009484298 475364.4075870051)
3643272712,38.972665,-76.32104,3,,,POINT (1505361.9882732253 476343.1487032486)
3643272713,38.9729465,-76.3223878,1,,,POINT (1504978.055344446 476442.8221759346)
3643272725,38.9733121,-76.3207127,3,,,POINT (1505453.2841393156 476579.5106804703)
3643272737,38.9738276,-76.3205599,1,,,POINT (1505495.3265759451 476767.5758327622)
3645158060,38.961174,-76.3500463,1,,,POINT (1497145.4481021638 472098.1711634272)
3649687962,38.9433586,-76.3571117,1,,,POINT (1495182.1590911157 465595.69668853725)
3649688281,38.9548205,-76.3510715,1,turning_circle,,POINT (1496870.3905723009 469782.19395782053)
3652990864,38.9000137,-76.364385,1,turning_circle,,POINT (1493223.4577576139 449795.37347750296)
3652991032,38.9022065,-76.3645057,1,turning_circle,,POINT (1493183.548926575 450593.73010312085)
3652991339,38.9078103,-76.3654364,1,,,POINT (1492904.507145588 452632.73701417114)
3652991598,38.9107775,-76.3523081,3,,,POINT (1496632.5493296431 453739.59866647725)
3652991752,38.9142605,-76.364143,1,,,POINT (1493256.1868155727 454984.40029871784)
3653305879,38.8913665,-76.343149,1,,,POINT (1499289.56305486 446688.9404483156)
3653305921,38.8950303,-76.3503352,3,,,POINT (1497234.7361861619 448008.61979678244)
3653305944,38.8972431,-76.364423,1,,,POINT (1493219.6687315023 448786.2739002988)
3654610921,38.8730604,-76.3343167,3,,,POINT (1501852.0201659072 440040.2901161437)
3655987123,39.0448458,-76.0681951,1,,,POINT (1576975.1995853202 503264.67722591286)
3655987625,39.0452494,-76.0683462,3,,,POINT (1576930.787129152 503411.2264707003)
3659359494,38.9268802,-75.9783278,1,,,POINT (1602978.1540076402 460576.81332778407)
3660425870,38.856358,-76.3718097,1,turning_circle,,POINT (1491219.9055112393 433881.83407131117)
3660426579,38.8772505,-76.3636908,1,,,POINT (1493478.802152499 441506.6394443449)
3666402960,38.9881033,-76.1537545,3,,,POINT (1552867.83677607 482362.899053652)
3724000754,38.9474117,-76.0647558,4,,,POINT (1578315.5034031111 467790.4880923698)
3910087420,39.0643811,-76.0508664,1,,,POINT (1581822.5625500327 510429.9490979937)
4119262327,39.0360976,-76.0562407,1,,,POINT (1580403.1787878086 500113.55194177723)
4119262330,39.0362831,-76.0562473,3,,,POINT (1580400.6057262244 500181.0896530041)
4119262332,39.0363239,-76.0556942,3,,,POINT (1580557.550782413 500197.5732088599)
4119262341,39.0366541,-76.0548549,3,,,POINT (1580794.694603937 500320.2955825171)
4119262372,39.0388562,-76.057395,3,,,POINT (1580064.944428078 501114.81708893884)
4123992448,39.0368359,-76.0620114,3,,,POINT (1578761.3406840889 500365.53915129695)
4124116478,38.949709,-76.2179876,3,,,POINT (1534730.6924960911 468217.25128582603)
4124116481,38.9510554,-76.194529,1,turning_circle,,POINT (1541397.5938404251 468765.60074347653)
4131101404,39.0406249,-76.0139192,3,,,POINT (1592406.0819297577 501889.4017723732)
4131101408,39.0407904,-76.0141205,3,,,POINT (1592348.2588613306 501949.057325371)
4131101409,39.0534989,-76.0016679,3,,,POINT (1595834.3502275909 506615.77499726025)
4131101412,39.0536521,-76.0018908,3,,,POINT (1595770.444888669 506670.8764953377)
4131394578,39.1265436,-75.9776433,3,,,POINT (1602358.496785956 533293.4539094405)
4131394579,39.1265665,-75.9773019,1,,,POINT (1602455.2484528339 533302.8787508007)
4131395490,39.1419899,-75.9855125,3,,,POINT (1600063.7178306684 538894.0081705275)
4131395505,39.1427798,-75.9857803,1,,,POINT (1599984.5710618068 539180.84209672)
4131395961,39.1551507,-75.9966792,3,,,POINT (1596844.0559946303 543652.1215784264)
4136929024,39.1105717,-75.9771233,1,turning_circle,,POINT (1602571.1851359142 527478.2558251428)
4136929209,39.1203494,-76.0115415,1,,,POINT (1592766.9854012355 530931.6495828792)
4136929234,39.1251158,-76.0086448,3,,,POINT (1593569.9166941994 532676.4579233257)
4136929239,39.1275713,-75.9600698,3,,,POINT (1607339.3108734747 533724.0457219026)
4136929255,39.1291106,-76.0418135,1,,,POINT (1584145.4213459382 534030.8749854962)
4136929582,39.1425572,-75.9835029,3,,,POINT (1600631.3580202172 539106.956377056)
4136929588,39.1426793,-75.983151,3,,,POINT (1600730.6639091405 539152.5361364512)
4136929706,39.1437616,-75.9854778,3,,,POINT (1600066.3879476306 539539.362449979)
4136929767,39.1457826,-76.0444341,1,,,POINT (1583338.4955048512 540094.9817867936)
4136930041,39.1478428,-76.0237951,1,,,POINT (1589183.6021282258 540907.2329314182)
4139101524,39.1545896,-75.9884917,3,,,POINT (1599167.9423003183 543473.3921159492)
4141439125,39.1842422,-75.8521895,3,,,POINT (1637681.5301965573 554729.7408350602)
4141439132,39.1842718,-75.8520295,3,,,POINT (1637726.74433456 554741.091217175)
4141439138,39.1842886,-75.8526389,3,,,POINT (1637553.9418014912 554745.0380676854)
4141439151,39.1844214,-75.8522898,3,,,POINT (1637652.281043399 554794.646769241)
4141439153,39.1844352,-75.8517015,3,,,POINT (1637818.9626011776 554801.7696481554)
4141439158,39.1844668,-75.8520446,3,,,POINT (1637721.5713638272 554812.0550238944)
4141439187,39.1883903,-75.8483295,3,,,POINT (1638756.5319358064 556254.2296554036)
4141476490,39.1640687,-75.8550832,3,,,POINT (1636953.5014386536 547372.4106812811)
4141476498,39.1641519,-75.8546542,3,,,POINT (1637074.7497276682 547404.2371817759)
4141476501,39.1644109,-75.8549707,3,,,POINT (1636983.8337558052 547497.4369727112)
4141476512,39.17043,-75.8170396,3,,,POINT (1647709.429543691 549826.6589126431)
4141476513,39.1704311,-75.81745,3,,,POINT (1647593.0803086683 549825.5520592922)
4141476523,39.17072,-75.8173838,3,,,POINT (1647610.4842097731 549931.0096431604)
4141585517,39.1706944,-75.9229395,3,,,POINT (1617686.5773796341 549551.311435022)
4141585522,39.1714271,-75.9234965,1,turning_circle,,POINT (1617525.5252375551 549816.2945983366)
4141585530,39.1725404,-75.9179307,3,,,POINT (1619098.564266097 550240.4082736158)
4141585539,39.1728673,-75.9182406,3,,,POINT (1619009.301452685 550358.4224109362)
4141585560,39.1734496,-75.9169592,3,,,POINT (1619370.0411439987 550574.8004792028)
4141585563,39.1735538,-75.9174205,3,,,POINT (1619238.8212148151 550611.1984254293)
4141585604,39.1831015,-75.8857849,1,,,POINT (1628164.4444609703 554196.3241591445)
4141585608,39.1835963,-75.8875311,1,,,POINT (1627667.3027130982 554370.4910836761)
4141585622,39.1847796,-75.887702,3,,,POINT (1627613.611736438 554800.8524047494)
4141585630,39.1852086,-75.8608525,1,,,POINT (1635221.733392645 555050.9394540328)
4141585642,39.1863597,-75.8617195,3,,,POINT (1634970.7701273144 555467.0972878919)
4146711669,39.030683,-75.9510679,1,turning_circle,,POINT (1610298.2991297462 498467.68704739836)
4146711678,39.0324318,-75.951287,3,,,POINT (1610228.7465587493 499103.85737370705)
4146711684,39.0395027,-75.9371609,3,,,POINT (1614211.208879881 501725.37254133524)
4146711685,39.0404053,-75.9351275,1,turning_circle,,POINT (1614784.8929703415 502060.81573068886)
4146712300,39.0599792,-75.9511203,1,turning_circle,,POINT (1610160.8229673624 509136.76261053997)
4146712307,39.0613708,-75.951009,3,,,POINT (1610186.6010668534 509643.92780693347)
4146712343,39.0803919,-75.9455371,1,,,POINT (1611660.2155046195 516589.0689462156)
4147376363,38.9236163,-75.9720793,3,,,POINT (1604769.0304425708 459408.12973531394)
4147376384,38.9275753,-75.9717901,1,,,POINT (1604835.0621809727 460850.8343367725)
4147376751,38.9407594,-75.9997823,1,,,POINT (1596819.6650083829 465563.73887179565)
4147377254,39.0177867,-75.9588661,3,,,POINT (1608136.770525154 493745.70238300535)
4147377286,39.0204832,-75.9572945,1,turning_circle,,POINT (1608572.0506724135 494732.8195605738)
4246933424,39.1061076,-76.1073053,1,,,POINT (1565649.7170385614 525464.8877774698)
4298642041,39.0601926,-76.0526755,5,traffic_signals,,POINT (1581324.75127474 508899.19895246613)
4414317320,38.967426,-76.1992511,1,turning_circle,,POINT (1540002.4377100556 474715.77541713783)
4414317347,38.9678117,-76.2001198,3,,,POINT (1539754.2248971837 474854.0779628504)
4414317350,38.9680145,-76.2005767,1,turning_circle,,POINT (1539623.6765636625 474926.79766941)
4414317359,38.9693264,-76.1990287,3,,,POINT (1540059.596015845 475408.43572953396)
4426430136,38.9466926,-76.104502,1,,,POINT (1567014.7041556824 467415.25805287296)
4426448184,38.9402925,-76.0697343,3,,,POINT (1576926.0985942234 465183.3311309102)
4426449093,38.9416151,-76.0694055,1,,,POINT (1577014.7044881957 465665.95215769793)
4429093890,38.9939488,-76.1425487,3,,,POINT (1556032.8450529417 484521.4874845161)
4429219722,38.9900038,-76.1609965,1,,,POINT (1550803.0925422872 483036.04129504965)
4429404723,38.9938795,-76.1574626,1,,,POINT (1551794.4735090386 484456.78211227775)
4429415885,39.033932,-76.1039444,1,,,POINT (1566861.4141115888 499188.31824562594)
4429429990,39.0241963,-76.1371072,3,,,POINT (1557475.2160892931 495551.90396763146)
4429430000,39.0265541,-76.1375364,1,,,POINT (1557345.1744196343 496409.44247517304)
4429473156,39.0493178,-76.1690203,1,,,POINT (1548325.9184029424 504616.8805725034)
4580403614,39.0766713,-76.1397198,1,,,POINT (1556552.9155568876 514655.9598482965)
